Borough_code,Borough_name,Age_code,Age_desc,Value
E09000018,Hounslow,65,Aged 65 years,2273
E09000018,Hounslow,66,Aged 66 years,2120
E09000018,Hounslow,67,Aged 67 years,2048
E09000018,Hounslow,68,Aged 68 years,2160
E09000018,Hounslow,69,Aged 69 years,1964
E09000018,Hounslow,70,Aged 70 years,1851
E09000018,Hounslow,71,Aged 71 years,1887
E09000018,Hounslow,72,Aged 72 years,1710
E09000018,Hounslow,73,Aged 73 years,1761
E09000018,Hounslow,74,Aged 74 years,1695
E09000018,Hounslow,75,Aged 75 years,1354
E09000018,Hounslow,76,Aged 76 years,1385
E09000018,Hounslow,77,Aged 77 years,1216
E09000018,Hounslow,78,Aged 78 years,1080
E09000018,Hounslow,79,Aged 79 years,1096
E09000018,Hounslow,80,Aged 80 years,961
E09000018,Hounslow,81,Aged 81 years,962
E09000018,Hounslow,82,Aged 82 years,879
E09000018,Hounslow,83,Aged 83 years,812
E09000018,Hounslow,84,Aged 84 years,742
E09000018,Hounslow,85,Aged 85 years,645
E09000018,Hounslow,86,Aged 86 years,587
E09000018,Hounslow,87,Aged 87 years,500
E09000018,Hounslow,88,Aged 88 years,468
E09000018,Hounslow,89,Aged 89 years,417
E09000018,Hounslow,90,Aged 90 years,323
E09000018,Hounslow,91,Aged 91 years,270
E09000018,Hounslow,92,Aged 92 years,210
E09000018,Hounslow,93,Aged 93 years,145
E09000018,Hounslow,94,Aged 94 years,120
E09000018,Hounslow,95,Aged 95 years,105
E09000018,Hounslow,96,Aged 96 years,78
E09000018,Hounslow,97,Aged 97 years,45
E09000018,Hounslow,98,Aged 98 years,32
E09000018,Hounslow,99,Aged 99 years,17
E09000018,Hounslow,100,Aged 100 years and over,30
E09000019,Islington,0,Aged under 1 year,2456
E09000019,Islington,1,Aged 1 year,2273
E09000019,Islington,2,Aged 2 years,2222
E09000019,Islington,3,Aged 3 years,2124
E09000019,Islington,4,Aged 4 years,2136
E09000019,Islington,5,Aged 5 years,2020
E09000019,Islington,6,Aged 6 years,1923
E09000019,Islington,7,Aged 7 years,1953
E09000019,Islington,8,Aged 8 years,2045
E09000019,Islington,9,Aged 9 years,2032
E09000019,Islington,10,Aged 10 years,2027
E09000019,Islington,11,Aged 11 years,2074
E09000019,Islington,12,Aged 12 years,2006
E09000019,Islington,13,Aged 13 years,1945
E09000019,Islington,14,Aged 14 years,1905
E09000019,Islington,15,Aged 15 years,1820
E09000019,Islington,16,Aged 16 years,1758
E09000019,Islington,17,Aged 17 years,1808
E09000019,Islington,18,Aged 18 years,2409
E09000019,Islington,19,Aged 19 years,2840
E09000019,Islington,20,Aged 20 years,3046
E09000019,Islington,21,Aged 21 years,3276
E09000019,Islington,22,Aged 22 years,3526
E09000019,Islington,23,Aged 23 years,4076
E09000019,Islington,24,Aged 24 years,4552
E09000019,Islington,25,Aged 25 years,5216
E09000019,Islington,26,Aged 26 years,5577
E09000019,Islington,27,Aged 27 years,5847
E09000019,Islington,28,Aged 28 years,6076
E09000019,Islington,29,Aged 29 years,6034
E09000019,Islington,30,Aged 30 years,6067
E09000019,Islington,31,Aged 31 years,5932
E09000019,Islington,32,Aged 32 years,5362
E09000019,Islington,33,Aged 33 years,5063
E09000019,Islington,34,Aged 34 years,4889
E09000019,Islington,35,Aged 35 years,4455
E09000019,Islington,36,Aged 36 years,4121
E09000019,Islington,37,Aged 37 years,3790
E09000019,Islington,38,Aged 38 years,3480
E09000019,Islington,39,Aged 39 years,3159
E09000019,Islington,40,Aged 40 years,3335
E09000019,Islington,41,Aged 41 years,3256
E09000019,Islington,42,Aged 42 years,2864
E09000019,Islington,43,Aged 43 years,2653
E09000019,Islington,44,Aged 44 years,2694
E09000019,Islington,45,Aged 45 years,2581
E09000019,Islington,46,Aged 46 years,2590
E09000019,Islington,47,Aged 47 years,2470
E09000019,Islington,48,Aged 48 years,2526
E09000019,Islington,49,Aged 49 years,2437
E09000019,Islington,50,Aged 50 years,2672
E09000019,Islington,51,Aged 51 years,2648
E09000019,Islington,52,Aged 52 years,2488
E09000019,Islington,53,Aged 53 years,2537
E09000019,Islington,54,Aged 54 years,2552
E09000019,Islington,55,Aged 55 years,2648
E09000019,Islington,56,Aged 56 years,2423
E09000019,Islington,57,Aged 57 years,2308
E09000019,Islington,58,Aged 58 years,2321
E09000019,Islington,59,Aged 59 years,2128
E09000019,Islington,60,Aged 60 years,2021
E09000019,Islington,61,Aged 61 years,1942
E09000019,Islington,62,Aged 62 years,1783
E09000019,Islington,63,Aged 63 years,1580
E09000019,Islington,64,Aged 64 years,1489
E09000019,Islington,65,Aged 65 years,1447
E09000019,Islington,66,Aged 66 years,1331
E09000019,Islington,67,Aged 67 years,1271
E09000019,Islington,68,Aged 68 years,1210
E09000019,Islington,69,Aged 69 years,1173
E09000019,Islington,70,Aged 70 years,1054
E09000019,Islington,71,Aged 71 years,1075
E09000019,Islington,72,Aged 72 years,1112
E09000019,Islington,73,Aged 73 years,1127
E09000019,Islington,74,Aged 74 years,1027
E09000019,Islington,75,Aged 75 years,783
E09000019,Islington,76,Aged 76 years,794
E09000019,Islington,77,Aged 77 years,747
E09000019,Islington,78,Aged 78 years,688
E09000019,Islington,79,Aged 79 years,582
E09000019,Islington,80,Aged 80 years,577
E09000019,Islington,81,Aged 81 years,566
E09000019,Islington,82,Aged 82 years,533
E09000019,Islington,83,Aged 83 years,458
E09000019,Islington,84,Aged 84 years,420
E09000019,Islington,85,Aged 85 years,398
E09000019,Islington,86,Aged 86 years,360
E09000019,Islington,87,Aged 87 years,279
E09000019,Islington,88,Aged 88 years,263
E09000019,Islington,89,Aged 89 years,222
E09000019,Islington,90,Aged 90 years,192
E09000019,Islington,91,Aged 91 years,169
E09000019,Islington,92,Aged 92 years,126
E09000019,Islington,93,Aged 93 years,96
E09000019,Islington,94,Aged 94 years,74
E09000019,Islington,95,Aged 95 years,59
E09000019,Islington,96,Aged 96 years,41
E09000019,Islington,97,Aged 97 years,18
E09000019,Islington,98,Aged 98 years,17
E09000019,Islington,99,Aged 99 years,12
E09000019,Islington,100,Aged 100 years and over,20
E09000020,Kensington and Chelsea,0,Aged under 1 year,1270
E09000020,Kensington and Chelsea,1,Aged 1 year,1158
E09000020,Kensington and Chelsea,2,Aged 2 years,1299
E09000020,Kensington and Chelsea,3,Aged 3 years,1099
E09000020,Kensington and Chelsea,4,Aged 4 years,1345
E09000020,Kensington and Chelsea,5,Aged 5 years,1184
E09000020,Kensington and Chelsea,6,Aged 6 years,1255
E09000020,Kensington and Chelsea,7,Aged 7 years,1320
E09000020,Kensington and Chelsea,8,Aged 8 years,1269
E09000020,Kensington and Chelsea,9,Aged 9 years,1336
E09000020,Kensington and Chelsea,10,Aged 10 years,1312
E09000020,Kensington and Chelsea,11,Aged 11 years,1279
E09000020,Kensington and Chelsea,12,Aged 12 years,1347
E09000020,Kensington and Chelsea,13,Aged 13 years,1290
E09000020,Kensington and Chelsea,14,Aged 14 years,1256
E09000020,Kensington and Chelsea,15,Aged 15 years,1267
E09000020,Kensington and Chelsea,16,Aged 16 years,1177
E09000020,Kensington and Chelsea,17,Aged 17 years,1527
E09000020,Kensington and Chelsea,18,Aged 18 years,1320
E09000020,Kensington and Chelsea,19,Aged 19 years,1416
E09000020,Kensington and Chelsea,20,Aged 20 years,2126
E09000020,Kensington and Chelsea,21,Aged 21 years,1991
E09000020,Kensington and Chelsea,22,Aged 22 years,2605
E09000020,Kensington and Chelsea,23,Aged 23 years,2691
E09000020,Kensington and Chelsea,24,Aged 24 years,2789
E09000020,Kensington and Chelsea,25,Aged 25 years,2748
E09000020,Kensington and Chelsea,26,Aged 26 years,2605
E09000020,Kensington and Chelsea,27,Aged 27 years,2590
E09000020,Kensington and Chelsea,28,Aged 28 years,2580
E09000020,Kensington and Chelsea,29,Aged 29 years,2542
E09000020,Kensington and Chelsea,30,Aged 30 years,2375
E09000020,Kensington and Chelsea,31,Aged 31 years,2529
E09000020,Kensington and Chelsea,32,Aged 32 years,2404
E09000020,Kensington and Chelsea,33,Aged 33 years,2505
E09000020,Kensington and Chelsea,34,Aged 34 years,2264
E09000020,Kensington and Chelsea,35,Aged 35 years,2351
E09000020,Kensington and Chelsea,36,Aged 36 years,2107
E09000020,Kensington and Chelsea,37,Aged 37 years,2030
E09000020,Kensington and Chelsea,38,Aged 38 years,2057
E09000020,Kensington and Chelsea,39,Aged 39 years,2023
E09000020,Kensington and Chelsea,40,Aged 40 years,2031
E09000020,Kensington and Chelsea,41,Aged 41 years,2035
E09000020,Kensington and Chelsea,42,Aged 42 years,1843
E09000020,Kensington and Chelsea,43,Aged 43 years,1895
E09000020,Kensington and Chelsea,44,Aged 44 years,1785
E09000020,Kensington and Chelsea,45,Aged 45 years,2047
E09000020,Kensington and Chelsea,46,Aged 46 years,1940
E09000020,Kensington and Chelsea,47,Aged 47 years,2071
E09000020,Kensington and Chelsea,48,Aged 48 years,2053
E09000020,Kensington and Chelsea,49,Aged 49 years,2088
E09000020,Kensington and Chelsea,50,Aged 50 years,2281
E09000020,Kensington and Chelsea,51,Aged 51 years,2067
E09000020,Kensington and Chelsea,52,Aged 52 years,2329
E09000020,Kensington and Chelsea,53,Aged 53 years,2198
E09000020,Kensington and Chelsea,54,Aged 54 years,2207
E09000020,Kensington and Chelsea,55,Aged 55 years,2172
E09000020,Kensington and Chelsea,56,Aged 56 years,2137
E09000020,Kensington and Chelsea,57,Aged 57 years,2135
E09000020,Kensington and Chelsea,58,Aged 58 years,2094
E09000020,Kensington and Chelsea,59,Aged 59 years,1902
E09000020,Kensington and Chelsea,60,Aged 60 years,1779
E09000020,Kensington and Chelsea,61,Aged 61 years,1618
E09000020,Kensington and Chelsea,62,Aged 62 years,1561
E09000020,Kensington and Chelsea,63,Aged 63 years,1453
E09000020,Kensington and Chelsea,64,Aged 64 years,1418
E09000020,Kensington and Chelsea,65,Aged 65 years,1277
E09000020,Kensington and Chelsea,66,Aged 66 years,1246
E09000020,Kensington and Chelsea,67,Aged 67 years,1222
E09000020,Kensington and Chelsea,68,Aged 68 years,1110
E09000020,Kensington and Chelsea,69,Aged 69 years,999
E09000020,Kensington and Chelsea,70,Aged 70 years,1147
E09000020,Kensington and Chelsea,71,Aged 71 years,1044
E09000020,Kensington and Chelsea,72,Aged 72 years,1146
E09000020,Kensington and Chelsea,73,Aged 73 years,1083
E09000020,Kensington and Chelsea,74,Aged 74 years,1050
E09000020,Kensington and Chelsea,75,Aged 75 years,864
E09000020,Kensington and Chelsea,76,Aged 76 years,934
E09000020,Kensington and Chelsea,77,Aged 77 years,789
E09000020,Kensington and Chelsea,78,Aged 78 years,809
E09000020,Kensington and Chelsea,79,Aged 79 years,626
E09000020,Kensington and Chelsea,80,Aged 80 years,657
E09000020,Kensington and Chelsea,81,Aged 81 years,640
E09000020,Kensington and Chelsea,82,Aged 82 years,546
E09000020,Kensington and Chelsea,83,Aged 83 years,495
E09000020,Kensington and Chelsea,84,Aged 84 years,455
E09000020,Kensington and Chelsea,85,Aged 85 years,359
E09000020,Kensington and Chelsea,86,Aged 86 years,341
E09000020,Kensington and Chelsea,87,Aged 87 years,299
E09000020,Kensington and Chelsea,88,Aged 88 years,238
E09000020,Kensington and Chelsea,89,Aged 89 years,231
E09000020,Kensington and Chelsea,90,Aged 90 years,199
E09000020,Kensington and Chelsea,91,Aged 91 years,168
E09000020,Kensington and Chelsea,92,Aged 92 years,148
E09000020,Kensington and Chelsea,93,Aged 93 years,110
E09000020,Kensington and Chelsea,94,Aged 94 years,105
E09000020,Kensington and Chelsea,95,Aged 95 years,77
E09000020,Kensington and Chelsea,96,Aged 96 years,63
E09000020,Kensington and Chelsea,97,Aged 97 years,48
E09000020,Kensington and Chelsea,98,Aged 98 years,28
E09000020,Kensington and Chelsea,99,Aged 99 years,24
E09000020,Kensington and Chelsea,100,Aged 100 years and over,22
E09000021,Kingston upon Thames,0,Aged under 1 year,1802
E09000021,Kingston upon Thames,1,Aged 1 year,1869
E09000021,Kingston upon Thames,2,Aged 2 years,1891
E09000021,Kingston upon Thames,3,Aged 3 years,2014
E09000021,Kingston upon Thames,4,Aged 4 years,1983
E09000021,Kingston upon Thames,5,Aged 5 years,2130
E09000021,Kingston upon Thames,6,Aged 6 years,2096
E09000021,Kingston upon Thames,7,Aged 7 years,1977
E09000021,Kingston upon Thames,8,Aged 8 years,2143
E09000021,Kingston upon Thames,9,Aged 9 years,2166
E09000021,Kingston upon Thames,10,Aged 10 years,2161
E09000021,Kingston upon Thames,11,Aged 11 years,2127
E09000021,Kingston upon Thames,12,Aged 12 years,2173
E09000021,Kingston upon Thames,13,Aged 13 years,2153
E09000021,Kingston upon Thames,14,Aged 14 years,1972
E09000021,Kingston upon Thames,15,Aged 15 years,1942
E09000021,Kingston upon Thames,16,Aged 16 years,1978
E09000021,Kingston upon Thames,17,Aged 17 years,1942
E09000021,Kingston upon Thames,18,Aged 18 years,1740
E09000021,Kingston upon Thames,19,Aged 19 years,1848
E09000021,Kingston upon Thames,20,Aged 20 years,2075
E09000021,Kingston upon Thames,21,Aged 21 years,2260
E09000021,Kingston upon Thames,22,Aged 22 years,2264
E09000021,Kingston upon Thames,23,Aged 23 years,2335
E09000021,Kingston upon Thames,24,Aged 24 years,2221
E09000021,Kingston upon Thames,25,Aged 25 years,2104
E09000021,Kingston upon Thames,26,Aged 26 years,2151
E09000021,Kingston upon Thames,27,Aged 27 years,2164
E09000021,Kingston upon Thames,28,Aged 28 years,2210
E09000021,Kingston upon Thames,29,Aged 29 years,2357
E09000021,Kingston upon Thames,30,Aged 30 years,2367
E09000021,Kingston upon Thames,31,Aged 31 years,2417
E09000021,Kingston upon Thames,32,Aged 32 years,2573
E09000021,Kingston upon Thames,33,Aged 33 years,2496
E09000021,Kingston upon Thames,34,Aged 34 years,2432
E09000021,Kingston upon Thames,35,Aged 35 years,2509
E09000021,Kingston upon Thames,36,Aged 36 years,2634
E09000021,Kingston upon Thames,37,Aged 37 years,2535
E09000021,Kingston upon Thames,38,Aged 38 years,2713
E09000021,Kingston upon Thames,39,Aged 39 years,2589
E09000021,Kingston upon Thames,40,Aged 40 years,2844
E09000021,Kingston upon Thames,41,Aged 41 years,2813
E09000021,Kingston upon Thames,42,Aged 42 years,2701
E09000021,Kingston upon Thames,43,Aged 43 years,2610
E09000021,Kingston upon Thames,44,Aged 44 years,2524
E09000021,Kingston upon Thames,45,Aged 45 years,2556
E09000021,Kingston upon Thames,46,Aged 46 years,2558
E09000021,Kingston upon Thames,47,Aged 47 years,2538
E09000021,Kingston upon Thames,48,Aged 48 years,2556
E09000021,Kingston upon Thames,49,Aged 49 years,2482
E09000021,Kingston upon Thames,50,Aged 50 years,2496
E09000021,Kingston upon Thames,51,Aged 51 years,2345
E09000021,Kingston upon Thames,52,Aged 52 years,2360
E09000021,Kingston upon Thames,53,Aged 53 years,2231
E09000021,Kingston upon Thames,54,Aged 54 years,2203
E09000021,Kingston upon Thames,55,Aged 55 years,2195
E09000021,Kingston upon Thames,56,Aged 56 years,2128
E09000021,Kingston upon Thames,57,Aged 57 years,2065
E09000021,Kingston upon Thames,58,Aged 58 years,1968
E09000021,Kingston upon Thames,59,Aged 59 years,1832
E09000021,Kingston upon Thames,60,Aged 60 years,1819
E09000021,Kingston upon Thames,61,Aged 61 years,1732
E09000021,Kingston upon Thames,62,Aged 62 years,1656
E09000021,Kingston upon Thames,63,Aged 63 years,1489
E09000021,Kingston upon Thames,64,Aged 64 years,1526
E09000021,Kingston upon Thames,65,Aged 65 years,1400
E09000021,Kingston upon Thames,66,Aged 66 years,1370
E09000021,Kingston upon Thames,67,Aged 67 years,1420
E09000021,Kingston upon Thames,68,Aged 68 years,1287
E09000021,Kingston upon Thames,69,Aged 69 years,1249
E09000021,Kingston upon Thames,70,Aged 70 years,1275
E09000021,Kingston upon Thames,71,Aged 71 years,1280
E09000021,Kingston upon Thames,72,Aged 72 years,1302
E09000021,Kingston upon Thames,73,Aged 73 years,1345
E09000021,Kingston upon Thames,74,Aged 74 years,1399
E09000021,Kingston upon Thames,75,Aged 75 years,1044
E09000021,Kingston upon Thames,76,Aged 76 years,976
E09000021,Kingston upon Thames,77,Aged 77 years,953
E09000021,Kingston upon Thames,78,Aged 78 years,866
E09000021,Kingston upon Thames,79,Aged 79 years,711
E09000021,Kingston upon Thames,80,Aged 80 years,712
E09000021,Kingston upon Thames,81,Aged 81 years,685
E09000021,Kingston upon Thames,82,Aged 82 years,658
E09000021,Kingston upon Thames,83,Aged 83 years,547
E09000021,Kingston upon Thames,84,Aged 84 years,575
E09000021,Kingston upon Thames,85,Aged 85 years,458
E09000021,Kingston upon Thames,86,Aged 86 years,449
E09000021,Kingston upon Thames,87,Aged 87 years,393
E09000021,Kingston upon Thames,88,Aged 88 years,321
E09000021,Kingston upon Thames,89,Aged 89 years,318
E09000021,Kingston upon Thames,90,Aged 90 years,296
E09000021,Kingston upon Thames,91,Aged 91 years,246
E09000021,Kingston upon Thames,92,Aged 92 years,181
E09000021,Kingston upon Thames,93,Aged 93 years,168
E09000021,Kingston upon Thames,94,Aged 94 years,104
E09000021,Kingston upon Thames,95,Aged 95 years,94
E09000021,Kingston upon Thames,96,Aged 96 years,75
E09000021,Kingston upon Thames,97,Aged 97 years,58
E09000021,Kingston upon Thames,98,Aged 98 years,39
E09000021,Kingston upon Thames,99,Aged 99 years,28
E09000021,Kingston upon Thames,100,Aged 100 years and over,42
E09000022,Lambeth,0,Aged under 1 year,3147
E09000022,Lambeth,1,Aged 1 year,3201
E09000022,Lambeth,2,Aged 2 years,3009
E09000022,Lambeth,3,Aged 3 years,2959
E09000022,Lambeth,4,Aged 4 years,2949
E09000022,Lambeth,5,Aged 5 years,2942
E09000022,Lambeth,6,Aged 6 years,2957
E09000022,Lambeth,7,Aged 7 years,2949
E09000022,Lambeth,8,Aged 8 years,3157
E09000022,Lambeth,9,Aged 9 years,2934
E09000022,Lambeth,10,Aged 10 years,3086
E09000022,Lambeth,11,Aged 11 years,3111
E09000022,Lambeth,12,Aged 12 years,3078
E09000022,Lambeth,13,Aged 13 years,3158
E09000022,Lambeth,14,Aged 14 years,3052
E09000022,Lambeth,15,Aged 15 years,3020
E09000022,Lambeth,16,Aged 16 years,2960
E09000022,Lambeth,17,Aged 17 years,3049
E09000022,Lambeth,18,Aged 18 years,2978
E09000022,Lambeth,19,Aged 19 years,2927
E09000022,Lambeth,20,Aged 20 years,3091
E09000022,Lambeth,21,Aged 21 years,3454
E09000022,Lambeth,22,Aged 22 years,4952
E09000022,Lambeth,23,Aged 23 years,6788
E09000022,Lambeth,24,Aged 24 years,8470
E09000022,Lambeth,25,Aged 25 years,9238
E09000022,Lambeth,26,Aged 26 years,9611
E09000022,Lambeth,27,Aged 27 years,9086
E09000022,Lambeth,28,Aged 28 years,8886
E09000022,Lambeth,29,Aged 29 years,8519
E09000022,Lambeth,30,Aged 30 years,8515
E09000022,Lambeth,31,Aged 31 years,7655
E09000022,Lambeth,32,Aged 32 years,7312
E09000022,Lambeth,33,Aged 33 years,6846
E09000022,Lambeth,34,Aged 34 years,6233
E09000022,Lambeth,35,Aged 35 years,5946
E09000022,Lambeth,36,Aged 36 years,5264
E09000022,Lambeth,37,Aged 37 years,5209
E09000022,Lambeth,38,Aged 38 years,4980
E09000022,Lambeth,39,Aged 39 years,5034
E09000022,Lambeth,40,Aged 40 years,4863
E09000022,Lambeth,41,Aged 41 years,4729
E09000022,Lambeth,42,Aged 42 years,4430
E09000022,Lambeth,43,Aged 43 years,4188
E09000022,Lambeth,44,Aged 44 years,4233
E09000022,Lambeth,45,Aged 45 years,4271
E09000022,Lambeth,46,Aged 46 years,4161
E09000022,Lambeth,47,Aged 47 years,3933
E09000022,Lambeth,48,Aged 48 years,3964
E09000022,Lambeth,49,Aged 49 years,4087
E09000022,Lambeth,50,Aged 50 years,4021
E09000022,Lambeth,51,Aged 51 years,4175
E09000022,Lambeth,52,Aged 52 years,4194
E09000022,Lambeth,53,Aged 53 years,4195
E09000022,Lambeth,54,Aged 54 years,3883
E09000022,Lambeth,55,Aged 55 years,4074
E09000022,Lambeth,56,Aged 56 years,3771
E09000022,Lambeth,57,Aged 57 years,3624
E09000022,Lambeth,58,Aged 58 years,3506
E09000022,Lambeth,59,Aged 59 years,3212
E09000022,Lambeth,60,Aged 60 years,3017
E09000022,Lambeth,61,Aged 61 years,2742
E09000022,Lambeth,62,Aged 62 years,2631
E09000022,Lambeth,63,Aged 63 years,2491
E09000022,Lambeth,64,Aged 64 years,2290
E09000022,Lambeth,65,Aged 65 years,2139
E09000022,Lambeth,66,Aged 66 years,1994
E09000022,Lambeth,67,Aged 67 years,1707
E09000022,Lambeth,68,Aged 68 years,1621
E09000022,Lambeth,69,Aged 69 years,1517
E09000022,Lambeth,70,Aged 70 years,1488
E09000022,Lambeth,71,Aged 71 years,1445
E09000022,Lambeth,72,Aged 72 years,1344
E09000022,Lambeth,73,Aged 73 years,1339
E09000022,Lambeth,74,Aged 74 years,1243
E09000022,Lambeth,75,Aged 75 years,1035
E09000022,Lambeth,76,Aged 76 years,952
E09000022,Lambeth,77,Aged 77 years,942
E09000022,Lambeth,78,Aged 78 years,935
E09000022,Lambeth,79,Aged 79 years,774
E09000022,Lambeth,80,Aged 80 years,820
E09000022,Lambeth,81,Aged 81 years,801
E09000022,Lambeth,82,Aged 82 years,718
E09000022,Lambeth,83,Aged 83 years,658
E09000022,Lambeth,84,Aged 84 years,629
E09000022,Lambeth,85,Aged 85 years,533
E09000022,Lambeth,86,Aged 86 years,414
E09000022,Lambeth,87,Aged 87 years,372
E09000022,Lambeth,88,Aged 88 years,367
E09000022,Lambeth,89,Aged 89 years,313
E09000022,Lambeth,90,Aged 90 years,252
E09000022,Lambeth,91,Aged 91 years,211
E09000022,Lambeth,92,Aged 92 years,187
E09000022,Lambeth,93,Aged 93 years,145
E09000022,Lambeth,94,Aged 94 years,112
E09000022,Lambeth,95,Aged 95 years,93
E09000022,Lambeth,96,Aged 96 years,58
E09000022,Lambeth,97,Aged 97 years,35
E09000022,Lambeth,98,Aged 98 years,21
E09000022,Lambeth,99,Aged 99 years,21
E09000022,Lambeth,100,Aged 100 years and over,30
E09000023,Lewisham,0,Aged under 1 year,3842
E09000023,Lewisham,1,Aged 1 year,4007
E09000023,Lewisham,2,Aged 2 years,3811
E09000023,Lewisham,3,Aged 3 years,3812
E09000023,Lewisham,4,Aged 4 years,3655
E09000023,Lewisham,5,Aged 5 years,3747
E09000023,Lewisham,6,Aged 6 years,3568
E09000023,Lewisham,7,Aged 7 years,3597
E09000023,Lewisham,8,Aged 8 years,3695
E09000023,Lewisham,9,Aged 9 years,3565
E09000023,Lewisham,10,Aged 10 years,3606
E09000023,Lewisham,11,Aged 11 years,3632
E09000023,Lewisham,12,Aged 12 years,3547
E09000023,Lewisham,13,Aged 13 years,3393
E09000023,Lewisham,14,Aged 14 years,3400
E09000023,Lewisham,15,Aged 15 years,3263
E09000023,Lewisham,16,Aged 16 years,3355
E09000023,Lewisham,17,Aged 17 years,3242
E09000023,Lewisham,18,Aged 18 years,3002
E09000023,Lewisham,19,Aged 19 years,2807
E09000023,Lewisham,20,Aged 20 years,3042
E09000023,Lewisham,21,Aged 21 years,3512
E09000023,Lewisham,22,Aged 22 years,3531
E09000023,Lewisham,23,Aged 23 years,4187
E09000023,Lewisham,24,Aged 24 years,4538
E09000023,Lewisham,25,Aged 25 years,4892
E09000023,Lewisham,26,Aged 26 years,5147
E09000023,Lewisham,27,Aged 27 years,5508
E09000023,Lewisham,28,Aged 28 years,5970
E09000023,Lewisham,29,Aged 29 years,6066
E09000023,Lewisham,30,Aged 30 years,6194
E09000023,Lewisham,31,Aged 31 years,6224
E09000023,Lewisham,32,Aged 32 years,6397
E09000023,Lewisham,33,Aged 33 years,6061
E09000023,Lewisham,34,Aged 34 years,5975
E09000023,Lewisham,35,Aged 35 years,6108
E09000023,Lewisham,36,Aged 36 years,5520
E09000023,Lewisham,37,Aged 37 years,5416
E09000023,Lewisham,38,Aged 38 years,5252
E09000023,Lewisham,39,Aged 39 years,5210
E09000023,Lewisham,40,Aged 40 years,5148
E09000023,Lewisham,41,Aged 41 years,4978
E09000023,Lewisham,42,Aged 42 years,4758
E09000023,Lewisham,43,Aged 43 years,4590
E09000023,Lewisham,44,Aged 44 years,4274
E09000023,Lewisham,45,Aged 45 years,4193
E09000023,Lewisham,46,Aged 46 years,4346
E09000023,Lewisham,47,Aged 47 years,4107
E09000023,Lewisham,48,Aged 48 years,4088
E09000023,Lewisham,49,Aged 49 years,4048
E09000023,Lewisham,50,Aged 50 years,4255
E09000023,Lewisham,51,Aged 51 years,3919
E09000023,Lewisham,52,Aged 52 years,3983
E09000023,Lewisham,53,Aged 53 years,3810
E09000023,Lewisham,54,Aged 54 years,4021
E09000023,Lewisham,55,Aged 55 years,3877
E09000023,Lewisham,56,Aged 56 years,4004
E09000023,Lewisham,57,Aged 57 years,3628
E09000023,Lewisham,58,Aged 58 years,3718
E09000023,Lewisham,59,Aged 59 years,3360
E09000023,Lewisham,60,Aged 60 years,3084
E09000023,Lewisham,61,Aged 61 years,2807
E09000023,Lewisham,62,Aged 62 years,2722
E09000023,Lewisham,63,Aged 63 years,2547
E09000023,Lewisham,64,Aged 64 years,2344
E09000023,Lewisham,65,Aged 65 years,2149
E09000023,Lewisham,66,Aged 66 years,1842
E09000023,Lewisham,67,Aged 67 years,1820
E09000023,Lewisham,68,Aged 68 years,1589
E09000023,Lewisham,69,Aged 69 years,1605
E09000023,Lewisham,70,Aged 70 years,1545
E09000023,Lewisham,71,Aged 71 years,1397
E09000023,Lewisham,72,Aged 72 years,1373
E09000023,Lewisham,73,Aged 73 years,1421
E09000023,Lewisham,74,Aged 74 years,1351
E09000023,Lewisham,75,Aged 75 years,1059
E09000023,Lewisham,76,Aged 76 years,1081
E09000023,Lewisham,77,Aged 77 years,1010
E09000023,Lewisham,78,Aged 78 years,1028
E09000023,Lewisham,79,Aged 79 years,867
E09000023,Lewisham,80,Aged 80 years,821
E09000023,Lewisham,81,Aged 81 years,836
E09000023,Lewisham,82,Aged 82 years,832
E09000023,Lewisham,83,Aged 83 years,777
E09000023,Lewisham,84,Aged 84 years,653
E09000023,Lewisham,85,Aged 85 years,598
E09000023,Lewisham,86,Aged 86 years,535
E09000023,Lewisham,87,Aged 87 years,472
E09000023,Lewisham,88,Aged 88 years,385
E09000023,Lewisham,89,Aged 89 years,328
E09000023,Lewisham,90,Aged 90 years,283
E09000023,Lewisham,91,Aged 91 years,270
E09000023,Lewisham,92,Aged 92 years,210
E09000023,Lewisham,93,Aged 93 years,142
E09000023,Lewisham,94,Aged 94 years,114
E09000023,Lewisham,95,Aged 95 years,90
E09000023,Lewisham,96,Aged 96 years,66
E09000023,Lewisham,97,Aged 97 years,35
E09000023,Lewisham,98,Aged 98 years,23
E09000023,Lewisham,99,Aged 99 years,13
E09000023,Lewisham,100,Aged 100 years and over,29
E09000024,Merton,0,Aged under 1 year,2740
E09000024,Merton,1,Aged 1 year,2738
E09000024,Merton,2,Aged 2 years,2742
E09000024,Merton,3,Aged 3 years,2667
E09000024,Merton,4,Aged 4 years,2645
E09000024,Merton,5,Aged 5 years,2800
E09000024,Merton,6,Aged 6 years,2577
E09000024,Merton,7,Aged 7 years,2574
E09000024,Merton,8,Aged 8 years,2663
E09000024,Merton,9,Aged 9 years,2686
E09000024,Merton,10,Aged 10 years,2685
E09000024,Merton,11,Aged 11 years,2689
E09000024,Merton,12,Aged 12 years,2611
E09000024,Merton,13,Aged 13 years,2676
E09000024,Merton,14,Aged 14 years,2508
E09000024,Merton,15,Aged 15 years,2414
E09000024,Merton,16,Aged 16 years,2430
E09000024,Merton,17,Aged 17 years,2302
